Year,Month,Day,CheungChau,HongKongInternationalAirport,HongKongObservatory,KaiTak,KauSaiChau,KingsPark,LauFauShan,PengChau,ShaTin,ShamShuiPo,ShauKeiWan,ShekKong,SheungShui,TaiMeiTuk,TaiMoShan,TatesCairn,TauKwuLing,ThePeak,TsahYueWu,TseungKwanO,TsingYi,TsuenWan,TuenMum ChildrenAndJuvenileHome,WaglanIsland,WestLandPark,Average_Rainfall
1885,1.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,18.0,,,2.1,,,,,,,,,,,,,,,,,,,,,,,2.1
1885,1.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,27.0,,,18.1,,,,,,,,,,,,,,,,,,,,,,,18.1
1885,1.0,28.0,,,2.2,,,,,,,,,,,,,,,,,,,,,,,2.2
1885,1.0,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,1.0,31.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,4.0,,,0.7,,,,,,,,,,,,,,,,,,,,,,,0.7
1885,2.0,5.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4
1885,2.0,6.0,,,2.1,,,,,,,,,,,,,,,,,,,,,,,2.1
1885,2.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,8.0,,,2.8,,,,,,,,,,,,,,,,,,,,,,,2.8
1885,2.0,9.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1885,2.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,11.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4
1885,2.0,12.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4
1885,2.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,16.0,,,1.1,,,,,,,,,,,,,,,,,,,,,,,1.1
1885,2.0,17.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1885,2.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,21.0,,,5.5,,,,,,,,,,,,,,,,,,,,,,,5.5
1885,2.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,23.0,,,5.2,,,,,,,,,,,,,,,,,,,,,,,5.2
1885,2.0,24.0,,,21.0,,,,,,,,,,,,,,,,,,,,,,,21.0
1885,2.0,25.0,,,26.8,,,,,,,,,,,,,,,,,,,,,,,26.8
1885,2.0,26.0,,,2.1,,,,,,,,,,,,,,,,,,,,,,,2.1
1885,2.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,2.0,28.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,9.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2
1885,3.0,10.0,,,1.2,,,,,,,,,,,,,,,,,,,,,,,1.2
1885,3.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,12.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,4.6
1885,3.0,13.0,,,7.5,,,,,,,,,,,,,,,,,,,,,,,7.5
1885,3.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,15.0,,,18.1,,,,,,,,,,,,,,,,,,,,,,,18.1
1885,3.0,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,18.0,,,1.4,,,,,,,,,,,,,,,,,,,,,,,1.4
1885,3.0,19.0,,,1.2,,,,,,,,,,,,,,,,,,,,,,,1.2
1885,3.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,21.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1885,3.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,25.0,,,5.1,,,,,,,,,,,,,,,,,,,,,,,5.1
1885,3.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,27.0,,,11.0,,,,,,,,,,,,,,,,,,,,,,,11.0
1885,3.0,28.0,,,11.7,,,,,,,,,,,,,,,,,,,,,,,11.7
1885,3.0,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,3.0,31.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1885,4.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,9.0,,,6.3,,,,,,,,,,,,,,,,,,,,,,,6.3
1885,4.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,16.0,,,3.6,,,,,,,,,,,,,,,,,,,,,,,3.6
1885,4.0,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,18.0,,,1.1,,,,,,,,,,,,,,,,,,,,,,,1.1
1885,4.0,19.0,,,6.7,,,,,,,,,,,,,,,,,,,,,,,6.7
1885,4.0,20.0,,,132.4,,,,,,,,,,,,,,,,,,,,,,,132.4
1885,4.0,21.0,,,102.0,,,,,,,,,,,,,,,,,,,,,,,102.0
1885,4.0,22.0,,,1.4,,,,,,,,,,,,,,,,,,,,,,,1.4
1885,4.0,23.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4
1885,4.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,28.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,4.0,29.0,,,59.3,,,,,,,,,,,,,,,,,,,,,,,59.3
1885,4.0,30.0,,,64.8,,,,,,,,,,,,,,,,,,,,,,,64.8
1885,5.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5
1885,5.0,2.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5
1885,5.0,3.0,,,2.9,,,,,,,,,,,,,,,,,,,,,,,2.9
1885,5.0,4.0,,,36.8,,,,,,,,,,,,,,,,,,,,,,,36.8
1885,5.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,10.0,,,1.9,,,,,,,,,,,,,,,,,,,,,,,1.9
1885,5.0,11.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,5.0
1885,5.0,12.0,,,2.9,,,,,,,,,,,,,,,,,,,,,,,2.9
1885,5.0,13.0,,,1.9,,,,,,,,,,,,,,,,,,,,,,,1.9
1885,5.0,14.0,,,16.2,,,,,,,,,,,,,,,,,,,,,,,16.2
1885,5.0,15.0,,,2.2,,,,,,,,,,,,,,,,,,,,,,,2.2
1885,5.0,16.0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,0.6
1885,5.0,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,19.0,,,0.2,,,,,,,,,,,,,,,,,,,,,,,0.2
1885,5.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,21.0,,,5.3,,,,,,,,,,,,,,,,,,,,,,,5.3
1885,5.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,24.0,,,9.4,,,,,,,,,,,,,,,,,,,,,,,9.4
1885,5.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,5.0,28.0,,,1.3,,,,,,,,,,,,,,,,,,,,,,,1.3
1885,5.0,29.0,,,4.1,,,,,,,,,,,,,,,,,,,,,,,4.1
1885,5.0,30.0,,,9.7,,,,,,,,,,,,,,,,,,,,,,,9.7
1885,5.0,31.0,,,21.7,,,,,,,,,,,,,,,,,,,,,,,21.7
1885,6.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,6.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,6.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,6.0,4.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4
1885,6.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,6.0,6.0,,,13.2,,,,,,,,,,,,,,,,,,,,,,,13.2
1885,6.0,7.0,,,63.7,,,,,,,,,,,,,,,,,,,,,,,63.7
1885,6.0,8.0,,,175.6,,,,,,,,,,,,,,,,,,,,,,,175.6
1885,6.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,6.0,10.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1885,6.0,11.0,,,123.7,,,,,,,,,,,,,,,,,,,,,,,123.7
1885,6.0,12.0,,,320.9,,,,,,,,,,,,,,,,,,,,,,,320.9
1885,6.0,13.0,,,12.6,,,,,,,,,,,,,,,,,,,,,,,12.6
1885,6.0,14.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1885,6.0,15.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4
1885,6.0,16.0,,,1.3,,,,,,,,,,,,,,,,,,,,,,,1.3
1885,6.0,17.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1885,6.0,18.0,,,2.8,,,,,,,,,,,,,,,,,,,,,,,2.8
1885,6.0,19.0,,,5.8,,,,,,,,,,,,,,,,,,,,,,,5.8
1885,6.0,20.0,,,12.7,,,,,,,,,,,,,,,,,,,,,,,12.7
1885,6.0,21.0,,,16.0,,,,,,,,,,,,,,,,,,,,,,,16.0
1885,6.0,22.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0
1885,6.0,23.0,,,5.8,,,,,,,,,,,,,,,,,,,,,,,5.8
1885,6.0,24.0,,,36.2,,,,,,,,,,,,,,,,,,,,,,,36.2
1885,6.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,6.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,6.0,27.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1885,6.0,28.0,,,3.2,,,,,,,,,,,,,,,,,,,,,,,3.2
1885,6.0,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,6.0,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,1.0,,,0.9,,,,,,,,,,,,,,,,,,,,,,,0.9
1885,7.0,2.0,,,75.8,,,,,,,,,,,,,,,,,,,,,,,75.8
1885,7.0,3.0,,,4.1,,,,,,,,,,,,,,,,,,,,,,,4.1
1885,7.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,5.0,,,28.1,,,,,,,,,,,,,,,,,,,,,,,28.1
1885,7.0,6.0,,,52.1,,,,,,,,,,,,,,,,,,,,,,,52.1
1885,7.0,7.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1885,7.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,10.0,,,5.1,,,,,,,,,,,,,,,,,,,,,,,5.1
1885,7.0,11.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1885,7.0,12.0,,,4.4,,,,,,,,,,,,,,,,,,,,,,,4.4
1885,7.0,13.0,,,6.4,,,,,,,,,,,,,,,,,,,,,,,6.4
1885,7.0,14.0,,,0.3,,,,,,,,,,,,,,,,,,,,,,,0.3
1885,7.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,21.0,,,1.3,,,,,,,,,,,,,,,,,,,,,,,1.3
1885,7.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,25.0,,,10.3,,,,,,,,,,,,,,,,,,,,,,,10.3
1885,7.0,26.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
1885,7.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,7.0,28.0,,,7.4,,,,,,,,,,,,,,,,,,,,,,,7.4
1885,7.0,29.0,,,108.0,,,,,,,,,,,,,,,,,,,,,,,108.0
1885,7.0,30.0,,,7.1,,,,,,,,,,,,,,,,,,,,,,,7.1
1885,7.0,31.0,,,31.8,,,,,,,,,,,,,,,,,,,,,,,31.8
1885,8.0,1.0,,,16.2,,,,,,,,,,,,,,,,,,,,,,,16.2
1885,8.0,2.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,60.0
1885,8.0,3.0,,,58.3,,,,,,,,,,,,,,,,,,,,,,,58.3
1885,8.0,4.0,,,55.0,,,,,,,,,,,,,,,,,,,,,,,55.0
1885,8.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,13.0,,,35.1,,,,,,,,,,,,,,,,,,,,,,,35.1
1885,8.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,16.0,,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.8
1885,8.0,17.0,,,43.3,,,,,,,,,,,,,,,,,,,,,,,43.3
1885,8.0,18.0,,,22.4,,,,,,,,,,,,,,,,,,,,,,,22.4
1885,8.0,19.0,,,8.7,,,,,,,,,,,,,,,,,,,,,,,8.7
1885,8.0,20.0,,,1.6,,,,,,,,,,,,,,,,,,,,,,,1.6
1885,8.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,8.0,23.0,,,25.3,,,,,,,,,,,,,,,,,,,,,,,25.3
1885,8.0,24.0,,,0.6,,,,,,,,,,,,,,,,,,,,,,,0.6
1885,8.0,25.0,,,25.7,,,,,,,,,,,,,,,,,,,,,,,25.7
1885,8.0,26.0,,,166.6,,,,,,,,,,,,,,,,,,,,,,,166.6
1885,8.0,27.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,19.0
1885,8.0,28.0,,,45.1,,,,,,,,,,,,,,,,,,,,,,,45.1
1885,8.0,29.0,,,60.1,,,,,,,,,,,,,,,,,,,,,,,60.1
1885,8.0,30.0,,,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0
1885,8.0,31.0,,,57.6,,,,,,,,,,,,,,,,,,,,,,,57.6
1885,9.0,1.0,,,8.8,,,,,,,,,,,,,,,,,,,,,,,8.8
1885,9.0,2.0,,,4.7,,,,,,,,,,,,,,,,,,,,,,,4.7
1885,9.0,3.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1885,9.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,5.0,,,6.1,,,,,,,,,,,,,,,,,,,,,,,6.1
1885,9.0,6.0,,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.8
1885,9.0,7.0,,,57.6,,,,,,,,,,,,,,,,,,,,,,,57.6
1885,9.0,8.0,,,1.9,,,,,,,,,,,,,,,,,,,,,,,1.9
1885,9.0,9.0,,,8.3,,,,,,,,,,,,,,,,,,,,,,,8.3
1885,9.0,10.0,,,24.4,,,,,,,,,,,,,,,,,,,,,,,24.4
1885,9.0,11.0,,,22.4,,,,,,,,,,,,,,,,,,,,,,,22.4
1885,9.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,13.0,,,1.7,,,,,,,,,,,,,,,,,,,,,,,1.7
1885,9.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,16.0,,,0.4,,,,,,,,,,,,,,,,,,,,,,,0.4
1885,9.0,17.0,,,1.8,,,,,,,,,,,,,,,,,,,,,,,1.8
1885,9.0,18.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0
1885,9.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,27.0,,,2.8,,,,,,,,,,,,,,,,,,,,,,,2.8
1885,9.0,28.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,9.0,29.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,6.0
1885,9.0,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,2.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,4.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,6.0,,,1.5,,,,,,,,,,,,,,,,,,,,,,,1.5
1885,10.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,8.0,,,53.8,,,,,,,,,,,,,,,,,,,,,,,53.8
1885,10.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,11.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,13.0,,,6.4,,,,,,,,,,,,,,,,,,,,,,,6.4
1885,10.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,17.0,,,1.4,,,,,,,,,,,,,,,,,,,,,,,1.4
1885,10.0,18.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.5
1885,10.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,22.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1885,10.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,25.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,26.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,27.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,28.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,29.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,30.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,10.0,31.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,2.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1885,11.0,3.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,4.0,,,13.7,,,,,,,,,,,,,,,,,,,,,,,13.7
1885,11.0,5.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,6.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,7.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,9.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1885,11.0,10.0,,,0.1,,,,,,,,,,,,,,,,,,,,,,,0.1
1885,11.0,11.0,,,0.8,,,,,,,,,,,,,,,,,,,,,,,0.8
1885,11.0,12.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,13.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,14.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,15.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,16.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,17.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,18.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,19.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,20.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,21.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,22.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,23.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,24.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0
1885,11.0,25.0,,,4.6,,,,,,,,,,,,,,,,,,,,,,,4.6
